project_id_1,project_id_2,similarity,similarity_pct,desc_1_preview,desc_2_preview,block
212518.0,214140.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,214141.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,214142.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,214143.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,214145.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,214146.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216001.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216002.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216003.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216004.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216005.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216006.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216007.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216008.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216009.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216010.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216011.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216012.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216013.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216014.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216015.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216016.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216017.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216018.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216019.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212518.0,216020.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,212520.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,212521.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,212522.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,212523.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214133.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214134.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214135.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214136.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214137.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214138.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
212519.0,214139.0,1.0,100.0,Proposed Model Plan for the construction of cremation chully along with small rest shade,Proposed Model Plan for the construction of cremation chully along with small rest shade,RAIGANJ
